date,spx_ret,ust10_chg,hy_oas,vix
2011-12-09,-0.01613,0.016,7.98,24.83
2011-12-12,0.01183,-0.116,7.98,25.08
2011-12-13,0.01519,0.051,7.98,30.47
2011-12-14,0.02776,-0.047,7.98,27.12
2011-12-15,-0.01607,-0.024,7.98,29.45
2011-12-16,-0.00438,-0.007,7.98,25.6
2011-12-19,0.01315,-0.001,7.98,26.43
2011-12-20,0.00073,-0.019,7.98,29.02
2011-12-21,-0.02041,0.01,7.98,27.85
2011-12-22,0.00716,-0.009,7.98,28.81
2011-12-23,0.01012,0.04,7.98,27.98
2011-12-26,0.00128,-0.009,7.98,27.69
2011-12-27,0.00365,0.049,7.98,26.98
2011-12-28,-0.00496,0.006,7.98,26.21
2011-12-29,0.02631,-0.102,7.98,30.1
2011-12-30,-0.01651,0.074,7.98,30.35
2012-01-02,-0.01087,-0.053,7.98,26.44
2012-01-03,-0.0001,0.03,7.98,26.34
2012-01-04,0.01552,-0.029,7.98,27.48
2012-01-05,-0.02725,0.012,7.98,28.51
2012-01-06,-0.02389,-0.058,7.98,27.73
2012-01-09,-0.03698,-0.005,7.98,28.75
2012-01-10,0.00029,-0.04,7.98,27.93
2012-01-11,-0.02043,0.033,7.98,27.83
2012-01-12,-0.00722,-0.012,7.98,31.62
2012-01-13,0.0116,0.007,7.98,27.21
2012-01-16,-0.01185,-0.117,7.98,30.46
2012-01-17,0.00386,-0.033,7.98,30.17
2012-01-18,-0.00569,-0.014,7.98,28.76
2012-01-19,0.0118,-0.021,7.98,25.11
2012-01-20,0.00825,0.008,7.98,28.05
2012-01-23,-0.01275,-0.045,7.98,27.23
2012-01-24,-0.00334,-0.028,7.98,28.03
2012-01-25,0.01849,0.017,7.98,26.41
2012-01-26,0.00678,-0.121,7.98,29.13
2012-01-27,-0.02545,-0.006,7.98,29.48
2012-01-30,0.0115,-0.043,7.98,29.76
2012-01-31,-0.01982,-0.066,7.98,27.43
2012-02-01,0.02513,-0.017,7.98,26.41
2012-02-02,0.01813,0.019,7.98,28.53
2012-02-03,0.00492,0.012,7.98,30.63
2012-02-06,0.00253,-0.035,7.98,28.1
2012-02-07,-0.00406,0.005,7.98,28.68
2012-02-08,0.01191,0.005,7.98,27.65
2012-02-09,-0.00697,-0.033,7.98,27.24
2012-02-10,0.00394,-0.058,7.98,28.99
2012-02-13,0.01539,-0.055,7.98,27.84
2012-02-14,-0.01041,0.004,7.99,28.61
2012-02-15,-0.01139,-0.032,7.99,28.76
2012-02-16,-0.0218,-0.072,7.99,28.52
2012-02-17,-0.01946,-0.097,7.99,28.84
2012-02-20,-0.03321,0.003,7.99,26.72
2012-02-21,0.01284,-0.052,7.99,26.63
2012-02-22,0.03226,-0.017,7.99,27.94
2012-02-23,0.02536,0.02,7.99,27.97
2012-02-24,-0.02957,-0.082,7.99,27.22
2012-02-27,0.01275,-0.032,7.99,28.36
2012-02-28,0.0253,-0.037,7.99,29.36
2012-02-29,-0.00852,-0.015,7.99,29.78
2012-03-01,0.00153,0.02,7.99,30.12
2012-03-02,-0.03644,-0.083,7.99,26.03
2012-03-05,0.0045,-0.007,7.99,26.26
2012-03-06,-0.01944,0.011,7.99,27.57
2012-03-07,0.00329,-0.037,7.99,28.12
2012-03-08,-0.0284,-0.035,7.99,27.64
2012-03-09,0.00947,-0.013,7.99,27.17
2012-03-12,0.01814,-0.016,7.99,27.54
2012-03-13,-0.0144,-0.007,7.99,28.72
2012-03-14,-0.02076,-0.008,7.99,26.01
2012-03-15,-0.03911,-0.069,7.99,31.52
2012-03-16,-0.0051,0.01,7.99,28.03
2012-03-19,-0.01077,0.017,7.99,29.58
2012-03-20,-0.02822,-0.023,7.99,27.13
2012-03-21,0.00785,-0.09,7.99,28.86
2012-03-22,-0.0084,-0.035,7.99,28.15
2012-03-23,-0.01966,-0.022,7.99,29.29
2012-03-26,-0.01028,-0.076,7.99,27.7
2012-03-27,0.01898,-0.044,7.99,30.33
2012-03-28,0.01055,-0.086,7.99,25.76
2012-03-29,-0.00264,-0.006,7.99,29.42
2012-03-30,0.01084,-0.023,7.99,28.18
2012-04-02,-0.0212,-0.096,7.99,26.47
2012-04-03,0.00028,-0.016,7.99,30.93
2012-04-04,0.00235,-0.032,7.99,30.77
2012-04-05,-0.00876,-0.009,7.99,24.89
2012-04-06,0.00754,-0.046,7.99,28.27
2012-04-09,-0.01435,-0.062,7.99,29.06
2012-04-10,0.00888,-0.061,7.99,28.66
2012-04-11,0.00963,-0.052,7.99,30.27
2012-04-12,-0.05281,-0.029,7.99,29.96
2012-04-13,0.02113,-0.024,7.99,28.4
2012-04-16,-0.05516,-0.038,7.99,31.42
2012-04-17,-0.01139,-0.047,7.99,29.41
2012-04-18,0.01816,-0.044,7.99,27.47
2012-04-19,-0.00601,0.07,7.99,27.17
2012-04-20,-0.02669,-0.061,7.99,29.87
2012-04-23,-0.01999,-0.052,7.99,26.81
2012-04-24,0.01818,0.102,7.99,27.39
2012-04-25,-0.03489,-0.013,7.99,27.64
2012-04-26,0.02002,-0.085,7.99,28.53
2012-04-27,-0.00129,0.004,7.99,27.71
2012-04-30,-0.02176,-0.066,7.99,26.02
2012-05-01,-0.0108,0.006,7.99,29.74
2012-05-02,-0.01861,-0.038,7.99,27.39
2012-05-03,0.01529,-0.048,7.98,31.03
2012-05-04,0.01288,0.034,7.99,28.46
2012-05-07,-0.03124,-0.007,7.99,29.9
2012-05-08,-0.00756,0.009,7.99,28.95
2012-05-09,-0.01584,-0.013,7.98,29.97
2012-05-10,0.02298,-0.048,7.98,28.86
2012-05-11,-0.0246,-0.006,7.98,28.35
2012-05-14,0.02858,0.018,7.98,29.64
2012-05-15,-0.0009,-0.025,7.98,31.73
2012-05-16,-0.02121,0.042,7.98,27.6
2012-05-17,-0.01249,0.004,7.98,29.19
2012-05-18,-0.01473,-0.022,7.98,27.99
2012-05-21,-0.02324,-0.02,7.98,28.76
2012-05-22,0.00141,-0.025,7.98,28.06
2012-05-23,-0.0224,-0.08,7.98,24.76
2012-05-24,-0.03955,-0.034,7.98,27.7
2012-05-25,-0.00713,-0.021,7.98,29.5
2012-05-28,-0.03275,-0.047,7.98,26.85
2012-05-29,-0.01384,-0.016,7.98,29.38
2012-05-30,-0.01666,-0.029,7.98,28.28
2012-05-31,-0.01598,0.001,7.98,27.71
2012-06-01,0.03572,-0.003,7.98,29.36
2012-06-04,0.00072,-0.023,7.98,29.02
2012-06-05,0.00412,-0.085,7.98,28.63
2012-06-06,-0.03228,0.042,7.98,29.52
2012-06-07,-0.01207,-0.036,7.98,28.3
2012-06-08,0.00358,-0.033,7.99,25.53
2012-06-11,-0.01874,-0.044,7.99,27.43
2012-06-12,0.01605,-0.05,7.98,25.29
2012-06-13,-0.02195,0.032,7.98,28.99
2012-06-14,-0.00545,0.025,7.98,29.34
2012-06-15,-0.01085,-0.012,7.98,29.41
2012-06-18,0.00266,-0.034,7.98,28.73
2012-06-19,-0.01183,-0.005,7.98,29.45
2012-06-20,-0.00518,-0.027,7.98,25.64
2012-06-21,-0.00455,-0.038,7.98,27.84
2012-06-22,-0.01352,-0.016,7.98,25.88
2012-06-25,0.00843,-0.048,7.98,27.46
2012-06-26,0.00399,-0.02,7.98,30.42
2012-06-27,-0.0019,-0.022,7.98,29.64
2012-06-28,-0.00805,-0.006,7.98,28.99
2012-06-29,0.01404,-0.055,7.98,27.73
2012-07-02,-0.00455,-0.002,7.98,26.51
2012-07-03,-0.00582,-0.066,7.98,28.28
2012-07-04,0.00158,-0.053,7.98,29.67
2012-07-05,0.03024,-0.051,7.98,28.61
2012-07-06,-0.02443,-0.073,7.98,25.62
2012-07-09,0.01356,0.011,7.98,28.16
2012-07-10,-0.03438,-0.069,7.98,25.13
2012-07-11,0.00361,-0.058,7.98,29.21
2012-07-12,0.02805,0.02,7.98,26.96
2012-07-13,0.0085,-0.053,7.98,26.17
2012-07-16,0.00277,-0.038,7.98,29.23
2012-07-17,-0.01039,-0.07,7.98,28.84
2012-07-18,0.00026,0.003,7.98,28.35
2012-07-19,-0.00484,0.004,7.98,31.29
2012-07-20,-0.01445,-0.0,7.98,28.95
2012-07-23,-0.00552,-0.008,7.98,27.03
2012-07-24,0.00327,-0.027,7.98,28.78
2012-07-25,-0.01411,-0.051,7.98,27.57
2012-07-26,-0.01481,-0.063,7.98,29.9
2012-07-27,-0.02478,0.022,7.98,28.42
2012-07-30,0.00673,0.001,7.98,28.57
2012-07-31,0.00952,-0.058,7.98,25.84
2012-08-01,0.00387,-0.028,7.98,28.09
2012-08-02,0.01707,-0.042,7.98,27.92
2012-08-03,0.00128,-0.075,7.98,26.46
2012-08-06,0.00676,-0.023,7.98,27.67
2012-08-07,0.00517,-0.047,7.98,28.65
2012-08-08,-0.00195,-0.068,7.98,27.99
2012-08-09,-0.00985,-0.089,7.98,25.88
2012-08-10,0.03955,-0.093,7.98,27.59
2012-08-13,-0.00844,-0.045,7.98,27.3
2012-08-14,-0.01229,-0.033,7.98,28.29
2012-08-15,0.00751,-0.065,7.98,28.13
2012-08-16,0.00423,-0.004,7.98,27.38
2012-08-17,-0.02559,-0.033,7.98,27.32
2012-08-20,0.01991,-0.007,7.98,28.1
2012-08-21,-0.002,-0.037,7.98,29.44
2012-08-22,-0.0203,-0.061,7.98,28.42
2012-08-23,0.0211,-0.025,7.98,30.13
2012-08-24,0.01096,-0.081,7.98,29.7
2012-08-27,-0.02306,-0.008,7.98,30.25
2012-08-28,0.03169,-0.067,7.98,30.05
2012-08-29,0.01156,0.007,7.98,30.34
2012-08-30,-0.00048,-0.044,7.98,26.27
2012-08-31,0.02832,0.013,7.98,28.97
2012-09-03,0.00257,-0.075,7.98,29.83
2012-09-04,-0.00081,-0.057,7.98,30.1
2012-09-05,-0.01219,-0.015,7.98,26.84
2012-09-06,0.01017,0.017,7.98,28.99
2012-09-07,0.00828,0.037,7.98,28.11
2012-09-10,-4e-05,-0.028,7.98,30.77
2012-09-11,-0.01452,0.044,7.98,25.92
2012-09-12,0.00204,-0.042,7.98,26.85
2012-09-13,-0.00156,0.014,7.98,25.28
2012-09-14,-0.0243,-0.068,7.98,28.22
2012-09-17,-0.02679,-0.013,7.98,31.4
2012-09-18,0.00987,-0.124,7.98,27.93
2012-09-19,-0.04713,-0.075,7.98,28.15
2012-09-20,0.0034,-0.011,7.98,28.83
2012-09-21,-0.00891,-0.082,7.98,27.83
2012-09-24,0.02325,-0.013,7.98,28.55
2012-09-25,-0.00918,0.006,7.98,28.59
2012-09-26,0.01157,-0.05,7.98,26.73
2012-09-27,-0.00744,-0.069,7.98,27.86
2012-09-28,0.00175,-0.049,7.98,29.11
2012-10-01,0.01296,-0.069,7.98,29.39
2012-10-02,-0.00863,-0.034,7.98,29.95
2012-10-03,0.01764,-0.026,7.98,28.5
2012-10-04,-0.01819,-0.042,7.98,28.53
2012-10-05,0.005,0.037,7.98,29.13
2012-10-08,0.01631,-0.059,7.98,27.11
2012-10-09,0.01158,0.026,7.98,27.05
2012-10-10,0.0342,-0.072,7.98,27.81
2012-10-11,-0.01404,-0.027,7.98,26.09
2012-10-12,-0.02512,0.017,7.98,28.61
2012-10-15,-0.0182,0.015,7.98,29.57
2012-10-16,0.01159,-0.047,7.98,26.93
2012-10-17,0.00866,-0.008,7.98,28.65
2012-10-18,0.00154,-0.013,7.98,27.06
2012-10-19,-0.02051,-0.052,7.98,26.48
2012-10-22,0.0135,-0.005,7.98,31.08
2012-10-23,-0.02234,0.044,7.98,26.5
2012-10-24,0.02056,-0.011,7.98,26.08
2012-10-25,0.05113,-0.007,7.98,28.32
2012-10-26,0.0063,-0.003,7.98,28.4
2012-10-29,0.0102,-0.088,7.98,29.0
2012-10-30,-0.00917,-0.012,7.98,31.0
2012-10-31,-0.03288,-0.071,7.98,26.83
2012-11-01,-0.01115,-0.054,7.98,27.13
2012-11-02,-0.01997,0.056,7.98,30.41
2012-11-05,-0.02635,-0.04,7.98,29.41
2012-11-06,0.0307,-0.06,7.98,29.2
2012-11-07,0.00461,0.016,7.98,27.12
2012-11-08,0.00653,-0.068,7.98,29.69
2012-11-09,-0.00586,-0.048,7.98,29.2
2012-11-12,-0.00341,0.02,7.98,28.28
2012-11-13,0.01706,-0.028,7.98,27.12
2012-11-14,-0.00088,-0.092,7.98,28.16
2012-11-15,0.00925,-0.008,7.98,30.47
2012-11-16,-0.00383,-0.046,7.98,26.36
2012-11-19,-0.00646,0.032,7.98,26.8
2012-11-20,-0.02562,-0.054,7.98,27.06
2012-11-21,-0.0359,0.012,7.98,27.38
2012-11-22,-0.00501,0.041,7.98,27.98
2012-11-23,0.00072,-0.064,7.98,29.44
2012-11-26,-0.02345,-0.038,7.98,28.69
2012-11-27,-0.00092,-0.014,7.98,28.09
2012-11-28,0.00067,-0.064,7.98,28.42
2012-11-29,-0.03911,-0.019,7.98,28.94
2012-11-30,-0.01677,-0.039,7.98,25.48
2012-12-03,0.00703,-0.04,7.98,29.61
2012-12-04,0.00667,-0.028,7.98,26.76
2012-12-05,-0.02107,-0.027,7.98,27.33
2012-12-06,0.00255,-0.023,7.98,28.51
2012-12-07,0.0181,-0.054,7.98,27.89
2012-12-10,0.01369,-0.052,7.98,28.73
2012-12-11,-0.00202,-0.035,7.98,28.21
2012-12-12,-0.00872,-0.032,7.98,27.57
2012-12-13,-0.01163,-0.048,7.98,30.29
2012-12-14,0.00812,-0.017,7.98,29.06
2012-12-17,0.00321,-0.103,7.98,28.45
2012-12-18,0.01103,-0.059,7.98,29.04
2012-12-19,0.00207,-0.041,7.98,26.94
2012-12-20,0.01444,-0.064,7.98,31.26
2012-12-21,0.0014,0.035,7.98,26.37
2012-12-24,0.01382,-0.029,7.98,28.17
2012-12-25,0.01537,-0.023,7.98,27.57
2012-12-26,-0.01478,-0.049,7.98,27.51
2012-12-27,-0.03285,-0.031,7.98,27.32
2012-12-28,0.02748,-0.079,7.98,26.84
2012-12-31,0.00432,-0.037,7.98,29.78
2013-01-01,-0.03116,-0.067,7.98,26.19
2013-01-02,-0.01315,-0.041,7.98,29.48
2013-01-03,0.01359,-0.132,7.98,28.97
2013-01-04,-0.00533,-0.075,7.98,27.43
2013-01-07,-0.00952,0.029,7.98,28.8
2013-01-08,0.02492,0.003,7.98,27.76
2013-01-09,-0.01915,0.023,7.98,26.35
2013-01-10,-0.01467,0.026,7.98,26.36
2013-01-11,0.0035,-0.003,7.98,28.98
2013-01-14,0.00673,-0.048,7.98,28.91
2013-01-15,0.00863,-0.071,7.98,28.36
2013-01-16,0.0161,0.016,7.98,27.41
2013-01-17,0.00327,-0.027,7.98,27.71
2013-01-18,0.00851,0.07,7.98,27.51
2013-01-21,-0.00497,-0.045,7.98,25.38
2013-01-22,0.00083,0.049,7.98,28.09
2013-01-23,0.00164,-0.036,7.98,28.78
2013-01-24,0.00357,0.023,7.98,28.1
2013-01-25,0.01361,0.038,7.98,30.65
2013-01-28,0.00969,-0.071,7.98,26.49
2013-01-29,0.0005,-0.049,7.98,27.01
2013-01-30,-0.01486,-0.071,7.98,28.2
2013-01-31,0.00092,-0.079,7.98,28.37
2013-02-01,-0.0008,-0.003,7.98,25.15
2013-02-04,0.00318,-0.038,7.98,28.9
2013-02-05,0.03942,-0.028,7.98,28.37
2013-02-06,-0.00973,-0.008,7.98,24.82
2013-02-07,0.0073,-0.104,7.98,27.82
2013-02-08,0.01893,0.021,7.98,26.79
2013-02-11,0.00146,-0.044,7.98,27.32
2013-02-12,0.04178,-0.009,7.98,25.99
2013-02-13,-0.0071,-0.005,7.98,28.62
2013-02-14,0.00553,0.025,7.98,30.64
2013-02-15,-0.01468,-0.034,7.98,28.4
2013-02-18,-0.00663,-0.115,7.98,24.76
2013-02-19,0.00418,-0.028,7.98,28.43
2013-02-20,0.01493,-0.022,7.98,27.71
2013-02-21,0.00544,-0.071,7.98,26.35
2013-02-22,0.02236,-0.024,7.98,28.53
2013-02-25,-0.00201,-0.044,7.98,29.32
2013-02-26,-0.00628,-0.084,7.98,27.0
2013-02-27,0.04837,-0.003,7.98,25.53
2013-02-28,0.0068,-0.053,7.98,24.98
2013-03-01,-0.01325,-0.046,7.98,27.0
2013-03-04,-0.0128,-0.049,7.98,27.77
2013-03-05,-0.01727,0.019,7.98,27.23
2013-03-06,0.01656,-0.032,7.98,26.98
2013-03-07,-0.00686,-0.027,7.98,28.85
2013-03-08,0.00199,-0.048,7.98,28.69
2013-03-11,-0.00144,-0.011,7.98,28.3
2013-03-12,0.01287,0.024,7.98,29.22
2013-03-13,-0.01554,-0.004,7.98,27.02
2013-03-14,-0.01966,-0.003,7.98,26.36
2013-03-15,0.00374,-0.006,7.98,27.22
2013-03-18,0.01052,-0.085,7.99,27.11
2013-03-19,0.00569,-0.065,7.99,24.92
2013-03-20,-0.01487,-0.038,7.99,27.18
2013-03-21,0.01189,-0.059,7.99,29.66
2013-03-22,-0.01369,-0.073,7.99,29.2
2013-03-25,-0.00969,-0.105,7.99,28.79
2013-03-26,-0.01729,-0.084,7.98,28.2
2013-03-27,0.02312,-0.04,7.98,30.17
2013-03-28,0.0111,-0.033,7.98,26.41
2013-03-29,0.01059,-0.062,7.98,26.55
2013-04-01,0.02215,-0.027,7.99,29.69
2013-04-02,0.05033,-0.047,7.99,28.04
2013-04-03,-0.03107,0.014,7.99,26.99
2013-04-04,-0.01359,-0.036,7.99,28.83
2013-04-05,-0.01139,-0.002,7.99,27.34
2013-04-08,-0.01561,-0.022,7.99,26.74
2013-04-09,-0.0197,-0.086,7.99,26.7
2013-04-10,-0.00569,-0.034,7.99,28.48
2013-04-11,-0.0222,-0.079,7.99,28.31
2013-04-12,0.00573,-0.034,7.99,30.28
2013-04-15,0.00063,-0.06,7.99,27.56
2013-04-16,0.00836,-0.015,7.99,27.54
2013-04-17,0.00884,-0.084,7.98,30.16
2013-04-18,0.01055,-0.029,7.98,29.48
2013-04-19,-0.00702,-0.007,7.98,28.22
2013-04-22,0.03788,0.006,7.98,25.66
2013-04-23,0.00392,-0.061,7.98,26.78
2013-04-24,-0.03382,-0.029,7.99,26.42
2013-04-25,-0.01834,-0.023,7.99,28.05
2013-04-26,-0.03163,0.032,7.99,27.24
2013-04-29,1e-05,-0.089,7.99,30.4
2013-04-30,-0.00249,-0.066,7.99,25.64
2013-05-01,-0.00873,0.082,7.99,26.26
2013-05-02,0.0359,-0.041,7.99,28.37
2013-05-03,0.00958,-0.106,7.99,28.78
2013-05-06,0.01037,-0.013,4.99,14.12
2013-05-07,-0.01284,-0.101,4.99,15.4
2013-05-08,-0.01379,0.02,4.99,17.6
2013-05-09,0.00072,0.042,4.99,20.03
2013-05-10,0.00262,-0.026,4.99,20.83
2013-05-13,-0.02579,-0.009,4.99,17.38
2013-05-14,-0.00232,0.047,4.99,17.74
2013-05-15,0.0004,-0.06,4.99,16.74
2013-05-16,-0.00281,-0.043,4.99,18.95
2013-05-17,-0.01119,0.001,4.99,20.29
2013-05-20,-0.00735,-0.02,4.99,19.88
2013-05-21,-0.00228,-0.002,4.99,17.96
2013-05-22,0.00147,-0.041,4.99,16.74
2013-05-23,0.00867,0.019,4.99,18.01
2013-05-24,0.01533,0.004,4.99,20.07
2013-05-27,-0.00392,0.032,4.99,17.4
2013-05-28,-0.00619,0.018,4.99,15.28
2013-05-29,0.00633,0.018,4.99,17.46
2013-05-30,0.00875,-0.048,4.99,17.58
2013-05-31,-0.00588,0.03,4.99,15.27
2013-06-03,0.01127,-0.003,4.99,18.35
2013-06-04,0.01391,0.003,4.99,18.76
2013-06-05,0.01828,0.052,4.99,20.79
2013-06-06,0.0251,-0.019,4.99,16.0
2013-06-07,-0.01193,0.064,4.99,19.1
2013-06-10,0.00039,0.068,4.99,19.45
2013-06-11,0.00036,0.04,4.99,18.78
2013-06-12,-0.00117,-0.029,4.99,16.49
2013-06-13,-0.00889,-0.077,4.99,16.4
2013-06-14,-0.0206,0.053,4.99,18.15
2013-06-17,0.0015,0.014,4.99,18.14
2013-06-18,-0.01056,-0.02,4.99,17.16
2013-06-19,0.0014,0.057,4.99,19.94
2013-06-20,-0.01092,-0.024,4.99,17.4
2013-06-21,-0.0152,-0.007,4.99,15.16
2013-06-24,0.00348,0.031,4.99,17.66
2013-06-25,0.00231,-0.035,4.99,18.72
2013-06-26,0.00831,0.006,4.99,18.51
2013-06-27,0.0308,0.054,4.99,18.5
2013-06-28,0.00408,0.018,4.99,20.24
2013-07-01,0.00699,0.06,4.99,16.33
2013-07-02,-0.01489,0.055,4.99,17.36
2013-07-03,-0.01782,0.01,4.99,20.32
2013-07-04,0.02236,-0.083,4.99,15.05
2013-07-05,-0.01273,-0.034,4.99,17.92
2013-07-08,-0.01442,0.041,4.99,19.84
2013-07-09,-0.00035,-0.052,4.99,19.82
2013-07-10,-0.00106,-0.003,4.99,18.99
2013-07-11,-0.01244,0.024,4.99,19.03
2013-07-12,-0.00407,0.069,4.99,16.44
2013-07-15,0.01741,-0.013,4.99,20.06
2013-07-16,-0.01108,-0.016,4.99,16.2
2013-07-17,-0.01931,0.008,4.99,16.29
2013-07-18,0.0134,0.024,4.99,18.58
2013-07-19,0.00709,0.004,4.99,17.26
2013-07-22,-0.00849,0.052,4.99,18.31
2013-07-23,-0.02195,-0.022,4.99,18.65
2013-07-24,-0.01022,0.015,4.99,20.67
2013-07-25,-0.00057,0.028,4.99,18.65
2013-07-26,0.01652,-0.006,4.99,17.07
2013-07-29,-0.01431,0.044,4.99,19.01
2013-07-30,-0.00098,0.016,4.99,16.75
2013-07-31,0.00965,0.042,4.99,19.37
2013-08-01,-0.03314,0.018,4.99,18.1
2013-08-02,0.01467,0.025,4.99,18.6
2013-08-05,-0.01635,-0.015,4.99,15.33
2013-08-06,0.00485,-0.015,4.99,14.62
2013-08-07,0.00365,0.059,4.99,15.75
2013-08-08,0.01538,0.035,4.99,20.62
2013-08-09,0.00791,-0.031,4.99,16.28
2013-08-12,-0.03308,0.017,4.99,19.1
2013-08-13,-0.01079,-0.085,4.99,17.04
2013-08-14,0.00213,-0.013,4.99,17.64
2013-08-15,-0.00253,0.048,4.99,17.93
2013-08-16,0.00689,0.005,4.98,20.47
2013-08-19,0.01125,0.015,4.98,18.88
2013-08-20,0.00872,-0.111,4.98,18.58
2013-08-21,-0.0028,-0.006,4.99,19.95
2013-08-22,-0.02565,0.024,4.99,17.05
2013-08-23,-0.00618,0.029,4.99,19.6
2013-08-26,0.00603,0.048,4.98,19.35
2013-08-27,-0.01507,0.002,4.99,19.33
2013-08-28,0.00904,0.003,4.99,17.77
2013-08-29,0.01292,-0.043,4.99,17.34
2013-08-30,0.00198,0.002,4.99,16.7
2013-09-02,-0.04269,-0.04,4.99,16.79
2013-09-03,-0.01769,-0.064,4.99,16.62
2013-09-04,0.02661,-0.033,4.99,18.55
2013-09-05,-0.00745,0.07,4.99,17.66
2013-09-06,-0.02758,-0.001,4.99,18.65
2013-09-09,0.01749,0.019,4.99,18.73
2013-09-10,0.00039,-0.011,4.99,16.41
2013-09-11,0.01567,-0.062,4.99,16.37
2013-09-12,0.00408,0.047,4.99,17.66
2013-09-13,0.00662,-0.077,4.99,16.84
2013-09-16,0.00528,-0.012,4.99,16.68
2013-09-17,0.00996,0.008,4.99,20.54
2013-09-18,0.03208,0.019,4.99,15.7
2013-09-19,0.01379,-0.019,4.99,21.03
2013-09-20,-0.02192,-0.064,4.99,18.43
2013-09-23,0.00645,-0.022,4.99,19.48
2013-09-24,0.01618,-0.02,4.99,19.3
2013-09-25,0.01704,-0.021,4.99,18.93
2013-09-26,-0.00577,0.049,4.99,20.49
2013-09-27,0.01651,-0.039,4.99,16.38
2013-09-30,0.01319,0.022,4.99,17.77
2013-10-01,0.03622,0.016,4.99,16.72
2013-10-02,-0.0103,0.048,4.99,15.46
2013-10-03,-0.0069,0.005,4.99,17.01
2013-10-04,-0.00409,0.042,4.99,20.81
2013-10-07,-0.00666,0.003,4.99,17.74
2013-10-08,-0.01226,0.027,4.99,20.98
2013-10-09,-0.03848,-0.05,4.99,21.13
2013-10-10,-0.00589,-0.096,4.99,22.49
2013-10-11,0.00537,0.025,4.99,20.86
2013-10-14,-0.00671,0.027,4.99,21.54
2013-10-15,0.0273,0.029,4.99,18.49
2013-10-16,0.00039,-0.011,4.99,18.34
2013-10-17,0.01827,0.07,4.99,18.44
2013-10-18,0.00386,-0.008,4.99,18.0
2013-10-21,0.01177,0.027,4.99,18.22
2013-10-22,0.00411,0.034,4.99,19.13
2013-10-23,0.01936,0.079,4.99,17.3
2013-10-24,0.00098,-0.003,4.99,15.93
2013-10-25,0.00715,-0.016,4.99,18.55
2013-10-28,0.00533,-0.05,4.99,16.96
2013-10-29,-0.00384,0.072,4.99,17.12
2013-10-30,0.00587,0.027,4.99,17.79
2013-10-31,0.03148,0.028,4.99,17.44
2013-11-01,-0.00359,0.135,4.99,19.67
2013-11-04,0.00607,0.023,4.99,17.75
2013-11-05,0.01781,-0.042,4.98,19.74
2013-11-06,0.01616,0.002,4.99,18.31
2013-11-07,0.00036,-0.029,4.98,17.87
2013-11-08,-0.03317,-0.006,4.99,18.24
2013-11-11,0.00743,-0.006,4.99,16.06
2013-11-12,-0.03087,-0.013,4.99,18.51
2013-11-13,0.02078,-0.046,4.99,19.27
2013-11-14,0.00257,0.074,4.98,19.49
2013-11-15,0.0142,0.022,4.98,15.97
2013-11-18,-0.01243,0.001,4.98,15.72
2013-11-19,-0.02154,0.04,4.98,17.19
2013-11-20,0.00385,0.029,4.99,20.08
2013-11-21,-0.00027,0.021,4.99,18.33
2013-11-22,-0.00668,0.037,4.99,16.84
2013-11-25,0.00139,0.015,4.99,15.82
2013-11-26,0.03894,0.037,4.99,16.97
2013-11-27,0.01188,0.04,4.99,16.87
2013-11-28,0.01489,0.017,4.99,19.4
2013-11-29,0.01202,0.001,4.99,19.52
2013-12-02,0.02091,0.071,4.99,16.43
2013-12-03,-0.00246,-0.009,4.99,19.13
2013-12-04,-0.02857,0.026,4.99,18.98
2013-12-05,-0.00244,0.027,4.99,16.23
2013-12-06,0.01156,-0.014,4.99,17.87
2013-12-09,-0.01338,-0.022,4.99,18.51
2013-12-10,-0.00227,-0.004,4.99,18.24
2013-12-11,-0.00948,-0.01,4.99,15.43
2013-12-12,0.02123,-0.048,4.99,18.2
2013-12-13,0.01069,-0.016,4.99,18.95
2013-12-16,0.00932,0.021,4.99,20.37
2013-12-17,0.0089,0.061,4.99,17.0
2013-12-18,-0.00032,0.032,4.99,17.18
2013-12-19,0.00297,-0.094,4.99,17.69
2013-12-20,-0.01639,0.036,4.99,18.44
2013-12-23,-0.03041,-0.012,4.99,18.15
2013-12-24,0.0023,0.028,4.99,18.91
2013-12-25,0.00474,0.009,4.99,16.31
2013-12-26,0.01713,0.002,4.99,18.6
2013-12-27,0.0222,0.006,4.99,16.89
2013-12-30,0.02218,0.009,4.99,17.78
2013-12-31,-0.01377,0.064,4.99,20.56
2014-01-01,-0.00473,0.009,4.99,15.9
2014-01-02,0.00692,0.053,4.99,17.58
2014-01-03,0.03565,0.048,4.99,16.09
2014-01-06,0.02092,0.037,4.99,18.23
2014-01-07,0.01587,-0.061,4.99,19.57
2014-01-08,-0.00523,0.055,4.99,18.25
2014-01-09,-0.01216,-0.008,4.99,17.82
2014-01-10,0.01124,0.039,4.99,19.99
2014-01-13,-0.01521,-0.029,4.99,18.5
2014-01-14,-0.00314,-0.037,4.99,19.23
2014-01-15,-0.00141,0.089,4.99,19.07
2014-01-16,0.0225,-0.028,4.99,13.69
2014-01-17,-0.00477,0.056,4.99,17.88
2014-01-20,-0.03395,0.015,4.99,16.38
2014-01-21,0.00726,-0.007,4.99,16.76
2014-01-22,-0.00959,0.008,4.99,20.21
2014-01-23,0.0008,-0.042,4.99,17.44
2014-01-24,-0.00101,0.009,4.99,20.84
